data1,data2
0xFF,0x002FC6
0xFE,0x00324D
0xFE,0x0034A9
0xFE,0x003784
0xFD,0x003920
0xFD,0x003CB1
0xFC,0x003D9E
0xFC,0x00409D
0xFC,0x00418C
0xFC,0x00442D
0xFB,0x004493
0xFB,0x0046CC
0xFC,0x004742
0xFC,0x0048AF
0xFC,0x004956
0xFD,0x004AA7
0xFE,0x004B76
0xFE,0x004C05
0xFF,0x004D38
0x00,0x004E1B
0x00,0x004E81
0x01,0x004F20
0x01,0x00504D
0x01,0x0050C8
0x02,0x005148
0x02,0x0051E9
0x02,0x005239
0x01,0x005297
0x01,0x00528D
0x01,0x0052EA
0x00,0x005233
0xFF,0x0051CD
0xFF,0x0050BA
0xFE,0x004F88
0xFE,0x004E15
0xFD,0x004C47
0xFD,0x004AC4
0xFD,0x004849
0xFD,0x00461F
0xFD,0x00435C
0xFD,0x0040C6
0xFE,0x003DD3
0xFE,0x003B9E
0xFE,0x003867
0xFF,0x0035D3
0x00,0x003332
0x00,0x00310A
0x01,0x002E05
0x01,0x002C8D
0x02,0x002A15
0x02,0x002813
0x02,0x002675
0x03,0x002481
0x03,0x0022C9
0x03,0x0020D9
0x03,0x001F4A
0x03,0x001D70
0x02,0x001BE4
0x02,0x001A63
0x02,0x00186B
0x02,0x0016A9
0x02,0x00150E
0x02,0x001390
0x02,0x001182
0x02,0x00106D
0x02,0x000E7B
0x02,0x000CC9
0x03,0x000B42
0x03,0x000994
0x03,0x0007FF
0x04,0x000679
0x04,0x000560
0x04,0x000411
0x05,0x0002EB
0x05,0x000253
0x06,0x0001F8
0x06,0x000158
0x06,0x00014A
0x06,0x000198
0x06,0x00020D
0x06,0x0002BB
0x06,0x00041D
0x06,0x000578
0x06,0x000710
0x06,0x0009E8
0x06,0x000B92
0x06,0x000EB5
0x06,0x0011B8
0x06,0x0014B7
0x05,0x00181B
0x05,0x001B80
0x05,0x001F82
0x05,0x0022B7
0x04,0x00266F
0x04,0x002AA7
0x03,0x002DCC
0x02,0x0031F5
0x02,0x003514
0x01,0x003900
0x00,0x003C7B
0xFF,0x004095
0xFE,0x004398
0xFD,0x0047D3
0xFD,0x004AD6
0xFC,0x004EDA
0xFB,0x005190
0xFB,0x005524
0xFA,0x005801
0xFA,0x005AEE
0xFA,0x005DBF
0xFB,0x006031
0xFB,0x0062D8
0xFC,0x006489
0xFD,0x0066D4
0xFF,0x006819
0x00,0x0069E7
0x02,0x006A95
0x03,0x006BAD
0x05,0x006BE3
0x06,0x006C5D
0x08,0x006B99
0x09,0x006B74
0x0A,0x006A1B
0x0B,0x006997
0x0B,0x006720
0x0C,0x0065D1
0x0B,0x0063DF
0x0B,0x0061FB
0x0B,0x005F66
0x0A,0x005D60
0x09,0x005A81
0x07,0x0058C2
0x06,0x005629
0x05,0x0053F5
0x03,0x00524B
0x02,0x00505B
0x00,0x004F20
0xFF,0x004DB2
0xFD,0x004D4A
0xFC,0x004C4F
0xFB,0x004C69
0xFB,0x004C2B
0xFA,0x004CB4
0xFA,0x004DB7
0xF9,0x004E05
0xF9,0x004F78
0xF9,0x005071
0xF9,0x005261
0xFA,0x005394
0xFA,0x0054FC
0xFB,0x005621
0xFB,0x00573A
0xFC,0x0057E7
0xFD,0x0058D4
0xFD,0x0058CE
0xFE,0x005930
0xFE,0x005920
0xFF,0x005857
0xFF,0x00582D
0x00,0x005730
0x00,0x005631
0x00,0x0054F4
0x01,0x0053D3
0x01,0x00520B
0x01,0x005049
0x01,0x004E2F
0x01,0x004BA0
0x01,0x004964
0x01,0x0046E4
0x01,0x0043F9
0x01,0x004128
0x01,0x003E47
0x01,0x003B34
0x01,0x0037F1
0x01,0x0034E8
0x01,0x003182
0x02,0x002E41
0x02,0x002B38
0x02,0x0027DB
0x03,0x00255E
0x03,0x0021FF
0x03,0x001F52
0x04,0x001CD3
0x04,0x001B00
0x04,0x001924
0x04,0x0017C6
0x04,0x001603
0x04,0x0014F4
0x03,0x001405
0x03,0x00138E
0x02,0x001295
0x01,0x0011F5
0x01,0x001156
0x00,0x00108F
0xFF,0x001017
0xFF,0x000F04
0xFE,0x000E51
0xFE,0x000D5A
0xFD,0x000CD9
0xFD,0x000BAE
0xFD,0x000AF3
0xFD,0x0009CC
0xFD,0x00098C
0xFD,0x000831
0xFD,0x00083D
0xFE,0x00074C
0xFE,0x000708
0xFE,0x0006D9
0xFF,0x0006E5
0xFF,0x0006FA
0x00,0x000790
0x00,0x00082F
0x00,0x0008D7
0x00,0x0009B2
0x00,0x000AD7
0x00,0x000C69
0x00,0x000D1E
0x00,0x000E41
0xFF,0x000FD0
0xFF,0x0010D3
0xFF,0x001249
0xFF,0x001273
0xFE,0x00134C
0xFE,0x00137E
0xFE,0x0013B0
0xFE,0x00139A
0xFE,0x001370
0xFE,0x00134A
0xFE,0x001271
0xFE,0x001265
0xFE,0x00109F
0xFE,0x00102F
0xFF,0x000F08
0xFF,0x000E8D
0xFF,0x000CC5
0x00,0x000CF3
0x00,0x000B90
0x01,0x000B8E
0x01,0x000AD9
0x01,0x000A51
0x02,0x000A09
0x02,0x000A0F
0x02,0x000A33
0x02,0x000A51
0x02,0x000A23
0x02,0x000A95
0x02,0x000A91
0x02,0x000A27
0x02,0x000A73
0x02,0x000912
0x01,0x00092E
0x01,0x000807
0x01,0x000770
0x00,0x000695
0x00,0x0004FB
0xFF,0x0003D8
0xFE,0x000277
0xFE,0x000136
0xFD,0xFFFF9E
0xFD,0xFFFE81
0xFC,0xFFFCDB
0xFC,0xFFFBF8
0xFC,0xFFFA33
0xFB,0xFFF9E2
0xFB,0xFFF8C1
0xFB,0xFFF823
0xFB,0xFFF7AC
0xFB,0xFFF74A
0xFB,0xFFF7A4
0xFC,0xFFF75C
0xFC,0xFFF845
0xFD,0xFFF897
0xFE,0xFFF9DC
0xFF,0xFFFAAF
0xFF,0xFFFCC1
0x00,0xFFFED9
0x01,0x0001B2
0x02,0x0004F5
0x03,0x0008B5
0x04,0x000CE1
0x05,0x0011B8
0x06,0x001760
0x07,0x001CFC
0x07,0x002421
0x08,0x002AE2
0x08,0x0032EA
0x08,0x003A7D
0x08,0x0042F2
0x08,0x004AF8
0x07,0x005380
0x06,0x005BC1
0x06,0x0063CD
0x05,0x006B9B
0x04,0x0072E2
0x03,0x00794C
0x02,0x008025
0x01,0x00852C
0x00,0x008A5D
0xFF,0x008EAA
0xFE,0x009259
0xFD,0x0094FE
0xFD,0x0097F3
0xFD,0x009979
0xFC,0x009A74
0xFC,0x009B69
0xFD,0x009AF8
0xFD,0x009B9D
0xFD,0x009A61
0xFD,0x009A49
0xFE,0x0098C0
0xFE,0x00980D
0xFE,0x0096F6
0xFE,0x0095C3
0xFF,0x0094D8
0xFF,0x0093B5
0xFF,0x0092AE
0xFF,0x0091CF
0xFF,0x00916E
0xFF,0x009015
0xFF,0x009011
0xFE,0x008EB8
0xFE,0x008E90
0xFE,0x008E03
0xFE,0x008D3A
0xFF,0x008CEE
0xFF,0x008C5B
0xFF,0x008BDF
0xFF,0x008B34
0x00,0x008A94
0x00,0x008A05
0x01,0x0089FF
0x01,0x008924
0x01,0x00891A
0x01,0x008841
0x01,0x0088D2
0x01,0x0087EB
0x01,0x008851
0x01,0x0087F5
0x00,0x00889A
0x00,0x008762
0xFF,0x008875
0xFE,0x008795
0xFE,0x008734
0xFD,0x008738
0xFC,0x008613
0xFB,0x00852A
0xFB,0x0083E3
0xFB,0x0081BD
0xFA,0x008065
0xFA,0x007E13
0xFA,0x007B26
0xFB,0x00784D
0xFB,0x007490
0xFC,0x007025
0xFC,0x006BD5
0xFD,0x0065EF
0xFE,0x006041
0xFE,0x005958
0xFF,0x005221
0xFF,0x0049FF
0x00,0x004259
0x00,0x00393E
0x00,0x003077
0x00,0x002772
0x00,0x001E3B
0x00,0x001512
0x00,0x000BEE
0xFF,0x000314
0xFF,0xFFFA99
0xFF,0xFFF265
0xFF,0xFFEA6B
0xFE,0xFFE338
0xFE,0xFFDB6E
0xFF,0xFFD5D2
0xFF,0xFFCF5C
0xFF,0xFFCA79
0x00,0xFFC570
0x00,0xFFC1AC
0x01,0xFFBDE0
0x01,0xFFBB45
0x02,0xFFB844
0x02,0xFFB709
0x03,0xFFB56E
0x03,0xFFB491
0x03,0xFFB3C8
0x03,0xFFB420
0x03,0xFFB408
0x03,0xFFB483
0x03,0xFFB4C9
0x02,0xFFB5E4
0x02,0xFFB671
0x01,0xFFB78A
0x01,0xFFB84F
0x00,0xFFB9F0
0x00,0xFFBAED
0xFF,0xFFBC57
0xFF,0xFFBDF4
0xFF,0xFFBF90
0xFF,0xFFC1D8
0xFF,0xFFC39E
0x00,0xFFC6A9
0x00,0xFFC87F
0x00,0xFFCC1E
0x01,0xFFCE85
0x01,0xFFD206
0x02,0xFFD52E
0x02,0xFFD90D
0x03,0xFFDCAB
0x03,0xFFE0FB
0x03,0xFFE505
0x03,0xFFE9C0
0x03,0xFFEDB0
0x03,0xFFF299
0x03,0xFFF703
0x02,0xFFFB98
0x02,0x000089
0x02,0x000485
0x01,0x0008DD
0x01,0x000CC5
0x00,0x001089
0x00,0x001465
0xFF,0x00179C
0xFF,0x001AA1
0xFF,0x001D56
0xFF,0x001FC4
0xFE,0x0021F5
0xFE,0x002403
0xFE,0x002550
0xFE,0x002786
0xFE,0x00289F
0xFE,0x002A21
0xFE,0x002B5C
0xFE,0x002CB3
0xFE,0x002E49
0xFF,0x00300F
0xFF,0x003196
0xFF,0x00340F
0xFF,0x003621
0xFF,0x00396A
0x00,0x003BD9
0x00,0x003FBC
0x00,0x004374
0x00,0x00479A
0x00,0x004BC9
0x00,0x005049
0x00,0x005506
0x00,0x005A2D
0x00,0x005F40
0x00,0x006405
0x00,0x00690C
0xFF,0x006DDD
0xFF,0x00727B
0xFE,0x0076AA
0xFE,0x007A3D
0xFD,0x007DE9
0xFD,0x008057
0xFC,0x008269
0xFB,0x0083F3
0xFB,0x00846F
0xFA,0x008443
0xFA,0x00837C
0xF9,0x0081D9
0xF9,0x007F64
0xF9,0x007C27
0xF9,0x007902
0xF9,0x00748C
0xF9,0x0070BC
0xFA,0x006B6A
0xFA,0x0066C2
0xFA,0x00619E
0xFB,0x005CBA
0xFC,0x005784
0xFC,0x0052EA
0xFD,0x004E3D
0xFD,0x0049F7
0xFE,0x00461D
0xFE,0x004295
0xFF,0x003F04
0xFF,0x003C7F
0xFF,0x00396E
0xFF,0x0037DF
0xFF,0x003574
0xFE,0x003449
0xFE,0x003366
0xFE,0x0031F1
0xFD,0x0031D1
0xFD,0x003118
0xFD,0x0030E6
0xFC,0x00309F
0xFC,0x003148
0xFC,0x003182
0xFC,0x0031E9
0xFC,0x003304
0xFC,0x0033FD
0xFC,0x003524
0xFD,0x0036CA
0xFD,0x0038BB
0xFE,0x003B0C
0xFE,0x003D46
0xFF,0x004039
0xFF,0x0042BE
0xFF,0x0045B8
0xFF,0x004865
0x00,0x004B84
0xFF,0x004E27
0xFF,0x0050B6
0xFF,0x005398
0xFF,0x00562F
0xFE,0x005883
0xFE,0x005AC0
0xFD,0x005CA6
0xFD,0x005E51
0xFD,0x005FD1
0xFC,0x006138
0xFC,0x006247
0xFC,0x006370
0xFB,0x006431
0xFB,0x0064AC
0xFB,0x00651C
0xFB,0x006582
0xFC,0x0065C9
0xFC,0x006611
0xFC,0x0066AA
0xFD,0x0066FE
0xFD,0x006762
0xFD,0x0067E3
0xFE,0x006811
0xFE,0x0068A0
0xFF,0x006811
0xFF,0x00691A
0x00,0x006849
0x00,0x006930
0x01,0x0067E9
0x02,0x00686F
0x02,0x00676A
0x03,0x006732
0x03,0x006699
0x04,0x0065DD
0x04,0x006554
0x04,0x006405
0x05,0x00637E
0x05,0x006281
0x05,0x0061B9
0x05,0x0060CC
0x05,0x005F70
0x05,0x005ED4
0x04,0x005D00
0x04,0x005C33
0x03,0x005A33
0x02,0x005970
0x02,0x0056FE
0x01,0x005548
0x00,0x0052FC
0xFF,0x004F72
0xFF,0x004C8D
0xFE,0x004811
0xFD,0x004453
0xFD,0x003F46
0xFC,0x003A67
0xFC,0x00348B
0xFC,0x002E69
0xFC,0x00288B
0xFC,0x0021ED
0xFC,0x001B6C
0xFC,0x0014A7
0xFC,0x000E57
0xFD,0x0007A2
0xFD,0x000225
0xFD,0xFFFBB6
0xFD,0xFFF6D1
0xFE,0xFFF194
0xFE,0xFFECA1
0xFE,0xFFE849
0xFE,0xFFE40C
0xFE,0xFFE083
0xFE,0xFFDD3E
0xFE,0xFFDAAB
0xFF,0xFFD790
0xFF,0xFFD5C2
0xFF,0xFFD332
0xFF,0xFFD150
0xFF,0xFFCF2B
0xFF,0xFFCDF8
0xFF,0xFFCBD2
0xFF,0xFFCAF1
0xFF,0xFFC8EF
0xFF,0xFFC810
0xFF,0xFFC5B8
0xFF,0xFFC542
0xFF,0xFFC358
0xFF,0xFFC2DD
0xFF,0xFFC160
0xFF,0xFFC15A
0xFF,0xFFC097
0xFF,0xFFC0A1
0xFF,0xFFC0D3
0xFE,0xFFC164
0xFE,0xFFC376
0xFE,0xFFC449
0xFE,0xFFC768
0xFE,0xFFC889
0xFE,0xFFCC63
0xFF,0xFFCEF7
0xFF,0xFFD33A
0xFF,0xFFD715
0x00,0xFFDBDA
0x01,0xFFE05F
0x02,0xFFE598
0x03,0xFFEB58
0x04,0xFFF047
0x05,0xFFF6AB
0x06,0xFFFD04
0x07,0x000265
0x08,0x000948
0x09,0x000ED3
0x0A,0x001558
0x0A,0x001BAE
0x0B,0x002174
0x0B,0x002780
0x0A,0x002D6E
0x0A,0x00331A
0x09,0x00395A
0x08,0x003E3D
0x07,0x004435
0x06,0x00496E
0x05,0x004E8D
0x03,0x0053EB
0x02,0x00589B
0x01,0x005DCD
0xFF,0x006241
0xFE,0x006702
0xFD,0x006C41
0xFD,0x00707F
0xFC,0x0075B9
0xFC,0x007A2B
0xFC,0x007F28
0xFC,0x00840B
0xFC,0x00891C
0xFC,0x008E27
0xFD,0x00932E
0xFD,0x0098BE
0xFE,0x009DD7
0xFF,0x00A2DA
0xFF,0x00A81D
0x00,0x00AD5D
0x00,0x00B27E
0x01,0x00B6BA
0x01,0x00BBA3
0x01,0x00BF73
0x01,0x00C3C7
0x01,0x00C6A8
0x00,0x00C9F5
0x00,0x00CBFF
0xFF,0x00CD97
0xFE,0x00CF0A
0xFD,0x00CEE0
0xFC,0x00CFD9
0xFB,0x00CE3A
0xFA,0x00CDF9
0xFA,0x00CC01
0xF9,0x00C9F9
0xF8,0x00C7F7
0xF7,0x00C494
0xF7,0x00C191
0xF7,0x00BDEB
0xF7,0x00BAB0
0xF7,0x00B6A2
0xF7,0x00B280
0xF7,0x00AE2D
0xF8,0x00A9B5
0xF9,0x00A4F4
0xF9,0x00A043
0xFA,0x009A6C
0xFB,0x0095D7
0xFC,0x008EEA
0xFD,0x008A69
0xFE,0x0082F0
0xFF,0x007CBE
0x00,0x007558
0x00,0x006EB4
0x01,0x00662D
0x02,0x005F96
0x02,0x0056F0
0x03,0x004F54
0x03,0x00470C
0x04,0x003F06
0x04,0x003716
0x05,0x002F04
0x05,0x00276E
0x06,0x001FB4
0x06,0x001893
0x07,0x001134
0x07,0x000AAD
0x07,0x0003A2
0x08,0xFFFD84
0x08,0xFFF792
0x08,0xFFF1C2
0x08,0xFFECB5
0x08,0xFFE6F7
0x08,0xFFE2A3
0x07,0xFFDD4A
0x07,0xFFD96A
0x06,0xFFD4E9
0x05,0xFFD0D1
0x04,0xFFCD15
0x03,0xFFC966
0x02,0xFFC5CE
0x01,0xFFC2B1
0x00,0xFFBF27
0xFF,0xFFBBCE
0xFE,0xFFB8B9
0xFD,0xFFB5A8
0xFD,0xFFB285
0xFD,0xFFAF74
0xFD,0xFFAC16
0xFD,0xFFA97C
0xFD,0xFFA5EE
0xFD,0xFFA329
0xFE,0xFF9FCC
0xFE,0xFF9CED
0xFF,0xFF999C
0xFF,0xFF96E9
0xFF,0xFF945A
0x00,0xFF919E
0x00,0xFF8F9E
0x00,0xFF8D7C
0x00,0xFF8C14
0x00,0xFF8B90
0x00,0xFF8AA5
0x00,0xFF8AF9
0xFF,0xFF8B45
0xFF,0xFF8CA7
0xFE,0xFF8E5A
0xFE,0xFF90E3
0xFE,0xFF935D
0xFD,0xFF9723
0xFD,0xFF9B65
0xFD,0xFFA016
0xFD,0xFFA547
0xFD,0xFFAB4D
0xFD,0xFFB1EE
0xFE,0xFFB83A
0xFE,0xFFBFA8
0xFE,0xFFC655
0xFF,0xFFCE93
0xFF,0xFFD67D
0xFF,0xFFDE37
0x00,0xFFE6D5
0x00,0xFFEF5A
0x00,0xFFF7E2
0x00,0x00006F
0xFF,0x00093E
0xFF,0x00125B
0xFF,0x001AB5
0xFE,0x002431
0xFE,0x002C65
0xFE,0x003568
0xFE,0x003DD5
0xFE,0x0046D8
0xFE,0x004E81
0xFE,0x005750
0xFE,0x005ED8
0xFE,0x0066FC
0xFF,0x006E47
0x00,0x00762D
0x00,0x007D24
0x01,0x00843F
0x02,0x008AF8
0x03,0x009166
0x03,0x00973C
0x04,0x009D46
0x04,0x00A2B0
0x05,0x00A7DF
0x05,0x00AC84
0x05,0x00B0DE
0x04,0x00B4C8
0x04,0x00B872
0x03,0x00BB73
0x02,0x00BE13
0x01,0x00C060
0x00,0x00C1EF
0xFF,0x00C336
0xFE,0x00C385
0xFD,0x00C40D
0xFC,0x00C353
0xFB,0x00C256
0xFA,0x00C06E
0xFA,0x00BE9E
0xF9,0x00BB87
0xF8,0x00B85E
0xF8,0x00B3FF
0xF8,0x00AF8F
0xF8,0x00AA56
0xF8,0x00A3F3
0xF8,0x009EE8
0xF9,0x00977F
0xF9,0x0090CA
0xF9,0x00894A
0xFA,0x0081FF
0xFB,0x007A67
0xFB,0x00728E
0xFC,0x006B6E
0xFC,0x00639A
0xFC,0x005CBE
0xFD,0x00559E
0xFD,0x004F94
0xFD,0x004918
0xFD,0x004453
0xFD,0x003E8D
0xFD,0x0039FD
0xFC,0x0035B0
0xFC,0x00322B
0xFC,0x002E07
0xFC,0x002B22
0xFC,0x0027C8
0xFB,0x002580
0xFB,0x002310
0xFB,0x002134
0xFC,0x001F9C
0xFC,0x001DE7
0xFC,0x001C93
0xFC,0x001B2E
0xFD,0x001AA5
0xFD,0x001A51
0xFE,0x0019F5
0xFE,0x0019E4
0xFF,0x001A8B
0xFF,0x001B06
0xFF,0x001CA9
0xFF,0x001D7C
0xFF,0x002015
0xFF,0x002221
0xFF,0x0024E4
0xFF,0x0027FF
0xFF,0x002B50
0xFE,0x002F5A
0xFE,0x00338E
0xFD,0x0038CA
0xFD,0x003D3A
0xFC,0x0042C0
0xFB,0x004805
0xFB,0x004DA2
0xFA,0x0052E2
0xFA,0x0058DA
0xFA,0x005EC6
0xFA,0x006374
0xFA,0x00697E
0xFA,0x006D20
0xFA,0x0072CC
0xFA,0x0076AC
0xFA,0x007A81
0xFB,0x007E03
0xFB,0x0080C2
0xFC,0x008358
0xFC,0x00854C
0xFD,0x008752
0xFD,0x00883D
0xFE,0x00899B
0xFE,0x008A78
0xFF,0x008A6D
0xFF,0x008A71
0xFF,0x008989
0x00,0x0088C8
0x00,0x0086CC
0x00,0x0084FC
0x00,0x008221
0x00,0x007F28
0x00,0x007AD2
0x00,0x007778
0x00,0x007154
0x00,0x006CB6
0xFF,0x006637
0xFF,0x005FDF
0xFF,0x005869
0xFF,0x0050F4
0xFF,0x004871
0xFF,0x00404F
0xFF,0x0036EC
0xFF,0x002DED
0xFF,0x002465
0xFF,0x001B32
0xFF,0x001198
0xFF,0x00081D
0xFF,0xFFFEED
0xFF,0xFFF62D
0xFF,0xFFED76
0xFF,0xFFE56C
0x00,0xFFDDB4
0x00,0xFFD612
0x00,0xFFCFA4
0x00,0xFFC8F1
0x00,0xFFC337
0x01,0xFFBDBC
0x01,0xFFB958
0x01,0xFFB4CF
0x02,0xFFB150
0x02,0xFFAE8F
0x02,0xFFABF2
0x03,0xFFAA67
0x03,0xFFA8EB
0x03,0xFFA881
0x03,0xFFA852
0x04,0xFFA8F3
0x04,0xFFA9CA
0x04,0xFFAB6A
0x04,0xFFAD90
0x03,0xFFB04A
0x03,0xFFB378
0x03,0xFFB6C5
0x02,0xFFBAA3
0x01,0xFFBF68
0x01,0xFFC38C
0x00,0xFFC889
0xFF,0xFFCD82
0xFE,0xFFD28F
0xFE,0xFFD7C0
0xFD,0xFFDC91
0xFD,0xFFE152
0xFD,0xFFE63B
0xFC,0xFFEA93
0xFC,0xFFEEFB
0xFD,0xFFF326
0xFD,0xFFF762
0xFD,0xFFFB56
0xFE,0xFFFE65
0xFE,0x00028F
0xFF,0x000677
0xFF,0x0009DA
0x00,0x000E43
0x00,0x001263
0x00,0x0016D3
0x00,0x001B3E
0x00,0x00208D
0x00,0x002524
0xFF,0x002B40
0xFF,0x00309B
0xFE,0x0036A3
0xFD,0x003C6D
0xFD,0x0042FE
0xFC,0x0048F0
0xFB,0x004F4A
0xFB,0x0054D2
0xFA,0x005B34
0xFA,0x006027
0xF9,0x006588
0xF9,0x006A01
0xFA,0x006E8B
0xFA,0x0071BD
0xFA,0x007582
0xFA,0x007819
0xFB,0x0079E3
0xFB,0x007BEF
0xFB,0x007CC0
0xFC,0x007DDF
0xFC,0x007DCD
0xFC,0x007DD1
0xFC,0x007E17
0xFC,0x007D2A
0xFC,0x007D04
0xFC,0x007CCE
0xFB,0x007CEA
0xFB,0x007C92
0xFB,0x007CB8
0xFB,0x007CF6
0xFB,0x007D9D
0xFB,0x007DCD
0xFB,0x007F24
0xFB,0x008013
0xFB,0x008140
0xFC,0x00826D
0xFC,0x00843B
0xFD,0x0085C5
0xFE,0x008795
0xFF,0x008954
0xFF,0x008B52
0x00,0x008C94
0x01,0x008E2D
0x02,0x008F4A
0x02,0x00901D
0x03,0x009118
0x03,0x00918F
0x04,0x0091FB
0x04,0x0091E7
0x04,0x0091EF
0x04,0x00918D
0x04,0x0090FE
0x04,0x008FB5
0x03,0x008EE8
0x03,0x008D5E
0x03,0x008BE1
0x03,0x0089B1
0x03,0x00879D
0x02,0x00856C
0x02,0x008253
0x02,0x007FCB
0x02,0x007C01
0x02,0x007974
0x02,0x00746B
0x02,0x007112
0x02,0x006C15
0x02,0x0066F6
0x02,0x006245
0x02,0x005CE4
0x02,0x00574E
0x02,0x005148
0x02,0x004B84
0x02,0x004540
0x02,0x003F08
0x02,0x0038A5
0x03,0x0032F0
0x03,0x002CAF
0x03,0x002750
0x03,0x00216E
0x03,0x001C35
0x03,0x0016C3
0x03,0x001229
0x03,0x000CC1
0x02,0x0008AB
0x02,0x000451
0x02,0x000037
0x02,0xFFFC57
0x02,0xFFF847
0x01,0xFFF534
0x01,0xFFF20E
0x00,0xFFEF12
0x00,0xFFECDB
0xFF,0xFFE9D4
0xFF,0xFFE83D
0xFE,0xFFE612
0xFE,0xFFE4DB
0xFE,0xFFE313
0xFD,0xFFE190
0xFD,0xFFE069
0xFD,0xFFDF8C
0xFC,0xFFDE29
0xFC,0xFFDD4A
0xFC,0xFFDC93
0xFC,0xFFDB36
0xFD,0xFFDA67
0xFD,0xFFD984
0xFD,0xFFD879
0xFE,0xFFD732
0xFE,0xFFD67F
0xFE,0xFFD536
0xFF,0xFFD48B
0xFF,0xFFD2C3
0xFF,0xFFD1D6
0xFF,0xFFD0D5
0xFF,0xFFCF68
0xFF,0xFFCE69
0xFF,0xFFCD52
0xFF,0xFFCBEE
0xFE,0xFFCA91
0xFE,0xFFC9FC
0xFD,0xFFC909
0xFD,0xFFC855
0xFC,0xFFC764
0xFC,0xFFC780
0xFB,0xFFC6ED
0xFB,0xFFC717
0xFB,0xFFC71B
0xFB,0xFFC77A
0xFB,0xFFC7E6
0xFB,0xFFC857
0xFB,0xFFC95E
0xFB,0xFFC9FC
0xFB,0xFFCAF1
0xFC,0xFFCC3F
0xFC,0xFFCCE3
0xFD,0xFFCE7D
0xFD,0xFFD028
0xFE,0xFFD13A
0xFE,0xFFD384
0xFE,0xFFD4D3
0xFF,0xFFD6C3
0xFF,0xFFD81E
0xFF,0xFFDA33
0xFF,0xFFDBEC
0xFF,0xFFDDD2
0xFF,0xFFDF5E
0xFF,0xFFE1F8
0xFF,0xFFE2DD
0xFF,0xFFE57E
0xFF,0xFFE73C
0xFF,0xFFEA1F
0xFF,0xFFEC47
0xFF,0xFFEF4E
0xFF,0xFFF269
0xFF,0xFFF639
0xFF,0xFFFA0D
0xFF,0xFFFE3D
0xFF,0x0002FE
0xFF,0x000851
0xFF,0x000DE6
0xFF,0x0013B8
0xFF,0x001A71
0xFF,0x002019
0xFF,0x0027BC
0xFF,0x002E05
0xFF,0x003594
0xFF,0x003C7F
0xFF,0x004350
0xFF,0x004A75
0xFF,0x005128
0x00,0x0057F7
0x00,0x005DCF
0x00,0x006423
0x01,0x006A1D
0x01,0x006F38
0x02,0x007564
0x02,0x007A69
0x03,0x007FDD
0x03,0x0084F2
0x03,0x008A82
0x03,0x008F70
0x03,0x0094CC
0x03,0x0099F9
0x02,0x009F46
0x02,0x00A49C
0x01,0x00A99B
0x01,0x00AF3E
0x00,0x00B3F3
0xFF,0x00B8C6
0xFE,0x00BE11
0xFD,0x00C1E5
0xFC,0x00C75F
0xFB,0x00CA42
0xFA,0x00CEF6
0xFA,0x00D199
0xF9,0x00D555
0xF9,0x00D7AF
0xF9,0x00DA0F
0xF9,0x00DC64
0xF9,0x00DD99
0xF9,0x00DF27
0xFA,0x00DF5B
0xFB,0x00E09E
0xFC,0x00E076
0xFD,0x00E0F2
0xFE,0x00E052
0xFF,0x00E028
0x00,0x00DF08
0x01,0x00DDB9
0x02,0x00DC3C
0x03,0x00DAA8
0x04,0x00D8AC
0x05,0x00D611
0x06,0x00D2FC
0x06,0x00CFC1
0x06,0x00CB91
0x06,0x00C7A1
0x06,0x00C24C
0x06,0x00BD77
0x06,0x00B77F
0x05,0x00B187
0x05,0x00AAE8
0x04,0x00A3E3
0x03,0x009C78
0x03,0x009482
0x02,0x008BF1
0x01,0x008423
0x01,0x007A96
0x00,0x0071C3
0x00,0x00685D
0x00,0x005F02
0x00,0x005534
0x00,0x004B44
0x00,0x0041A2
0x00,0x0037A6
0x00,0x002DCA
0x00,0x0023AC
0x01,0x001A07
0x01,0x000F80
0x01,0x00069D
0x01,0xFFFC7F
0x02,0xFFF3DA
0x02,0xFFEA25
0x02,0xFFE168
0x02,0xFFD8C9
0x02,0xFFD073
0x02,0xFFC84D
0x02,0xFFC0CF
0x01,0xFFB94E
0x01,0xFFB281
0x00,0xFFAC73
0x00,0xFFA5D0
0xFF,0xFFA09D
0xFF,0xFF9B1D
0xFE,0xFF965C
0xFE,0xFF9262
0xFD,0xFF8E6A
0xFC,0xFF8B29
0xFC,0xFF880A
0xFB,0xFF8638
0xFB,0xFF8460
0xFB,0xFF839C
0xFA,0xFF828B
0xFA,0xFF829D
0xFA,0xFF829F
0xFA,0xFF8396
0xFB,0xFF8430
0xFB,0xFF8600
0xFB,0xFF8780
0xFC,0xFF8A3E
0xFC,0xFF8C66
0xFD,0xFF8FDC
0xFD,0xFF92E5
0xFD,0xFF9761
0xFE,0xFF9B96
0xFE,0xFFA04C
0xFE,0xFFA5A0
0xFF,0xFFABE0
0xFF,0xFFB228
0xFF,0xFFB8E3
0xFF,0xFFC03A
0x00,0xFFC776
0x00,0xFFCF5E
0x00,0xFFD7A4
0x00,0xFFE03B
0x00,0xFFE87B
0x01,0xFFF182
0x01,0xFFFA5D
0x01,0x00038C
0x01,0x000C37
0x02,0x00158E
0x02,0x001E39
0x02,0x002792
0x02,0x003065
0x02,0x003900
0x02,0x0041B8
0x02,0x004A89
0x01,0x0052D0
0x01,0x005BF9
0x00,0x0063CB
0x00,0x006C73
0xFF,0x0074DE
