data1,data2
0xFA,0xFE22AF
0xFA,0xFE35CF
0xFB,0xFE49CD
0xFB,0xFE5E2B
0xFC,0xFE7279
0xFD,0xFE8690
0xFD,0xFE9A4D
0xFE,0xFEADD5
0xFF,0xFEC062
0xFF,0xFED193
0x00,0xFEE26E
0x00,0xFEF1DF
0x00,0xFF00EA
0x00,0xFF0E48
0x00,0xFF1B29
0x00,0xFF26E9
0x00,0xFF3292
0x00,0xFF3DB5
0x00,0xFF48AE
0xFF,0xFF53B6
0xFF,0xFF5EB9
0xFF,0xFF6A1A
0xFF,0xFF75F6
0xFF,0xFF8295
0xFF,0xFF9006
0xFF,0xFF9E14
0xFF,0xFFAD27
0xFF,0xFFBD43
0xFF,0xFFCE28
0xFF,0xFFDFFA
0xFF,0xFFF2B9
0xFF,0x0005F2
0xFF,0x001A4D
0xFF,0x002EA1
0xFF,0x004356
0xFE,0x00584F
0xFE,0x006D58
0xFE,0x0081FF
0xFD,0x00966A
0xFD,0x00AA47
0xFC,0x00BD85
0xFC,0x00D04C
0xFC,0x00E274
0xFC,0x00F37F
0xFB,0x0103E7
0xFB,0x011373
0xFC,0x012218
0xFC,0x013000
0xFC,0x013CB6
0xFD,0x014959
0xFE,0x0154E3
0xFE,0x01604C
0xFF,0x016B39
0x00,0x0175B4
0x00,0x017FAE
0x01,0x01899C
0x01,0x0192C5
0x01,0x019C67
0x02,0x01A4AB
0x02,0x01AD2D
0x02,0x01B51B
0x01,0x01BCCB
0x01,0x01C39C
0x01,0x01CA28
0x00,0x01D01C
0xFF,0x01D57E
0xFF,0x01DA0E
0xFE,0x01DD58
0xFE,0x01E000
0xFD,0x01E16C
0xFD,0x01E1D0
0xFD,0x01E196
0xFD,0x01E025
0xFD,0x01DD8E
0xFD,0x01DA91
0xFE,0x01D697
0xFE,0x01D25F
0xFE,0x01CD42
0xFF,0x01C784
0x00,0x01C1CC
0x00,0x01BC28
0x01,0x01B659
0x01,0x01B172
0x02,0x01ACC1
0x02,0x01A8BD
0x02,0x01A5B0
0x03,0x01A3C8
0x03,0x01A2A7
0x03,0x01A2D7
0x03,0x01A436
0x03,0x01A691
0x02,0x01AA34
0x02,0x01AE5D
0x02,0x01B370
0x02,0x01B94E
0x02,0x01BF3B
0x02,0x01C542
0x02,0x01CB76
0x02,0x01D136
0x02,0x01D66F
0x02,0x01DBAE
0x03,0x01DF98
0x03,0x01E2D3
0x03,0x01E4EB
0x04,0x01E62B
0x04,0x01E6E5
0x04,0x01E713
0x05,0x01E637
0x05,0x01E55C
0x06,0x01E3FE
0x06,0x01E29D
0x06,0x01E126
0x06,0x01DFAA
0x06,0x01DE4D
0x06,0x01DD48
0x06,0x01DC53
0x06,0x01DB96
0x06,0x01DAB7
0x06,0x01D9E8
0x06,0x01D958
0x06,0x01D83D
0x06,0x01D736
0x06,0x01D59A
0x05,0x01D398
0x05,0x01D14C
0x05,0x01CE4D
0x05,0x01CB68
0x04,0x01C7EC
0x04,0x01C46F
0x03,0x01C05B
0x02,0x01BD05
0x02,0x01B986
0x01,0x01B651
0x00,0x01B3A8
0xFF,0x01B12F
0xFE,0x01AF6A
0xFD,0x01ADFC
0xFD,0x01ACF3
0xFC,0x01AC26
0xFB,0x01AB68
0xFB,0x01AAE7
0xFA,0x01AA7B
0xFA,0x01A94B
0xFA,0x01A78A
0xFB,0x01A4C7
0xFB,0x01A1B2
0xFC,0x019CED
0xFD,0x0197B2
0xFF,0x019115
0x00,0x018955
0x02,0x0180A9
0x03,0x017733
0x05,0x016D83
0x06,0x0162FD
0x08,0x0158CF
0x09,0x014EBF
0x0A,0x014462
0x0B,0x013B45
0x0B,0x0132B2
0x0C,0x012B09
0x0B,0x012428
0x0B,0x011E90
0x0B,0x011A60
0x0A,0x0116E0
0x09,0x011444
0x07,0x01122A
0x06,0x0110D4
0x05,0x010F95
0x03,0x010E48
0x02,0x010C96
0x00,0x010A7A
0xFF,0x010765
0xFD,0x010385
0xFC,0x00FE14
0xFB,0x00F836
0xFB,0x00F09A
0xFA,0x00E7D9
0xFA,0x00DE2E
0xF9,0x00D3AB
0xF9,0x00C823
0xF9,0x00BC37
0xF9,0x00AFBD
0xFA,0x00A393
0xFA,0x009789
0xFB,0x008BD5
0xFB,0x0080E8
0xFC,0x00762D
0xFD,0x006C71
0xFD,0x006392
0xFE,0x005B7C
0xFE,0x00535A
0xFF,0x004CAD
0xFF,0x004560
0x00,0x003E71
0x00,0x003708
0x00,0x002F68
0x01,0x0026D7
0x01,0x001D88
0x01,0x0012CB
0x01,0x00072E
0x01,0xFFFA41
0x01,0xFFEC37
0x01,0xFFDCF1
0x01,0xFFCC61
0x01,0xFFBB0B
0x01,0xFFA8B9
0x01,0xFF9660
0x01,0xFF831F
0x01,0xFF703A
0x01,0xFF5D21
0x02,0xFF4B0B
0x02,0xFF385A
0x02,0xFF268E
0x03,0xFF1602
0x03,0xFF05CB
0x03,0xFEF616
0x04,0xFEE785
0x04,0xFED8F2
0x04,0xFECB71
0x04,0xFEBDAF
0x04,0xFEB0BE
0x04,0xFEA3FF
0x03,0xFE97D7
0x03,0xFE8BC7
0x02,0xFE8084
0x01,0xFE75DB
0x01,0xFE6C4B
0x00,0xFE6336
0xFF,0xFE5B88
0xFF,0xFE5570
0xFE,0xFE50A7
0xFE,0xFE4E01
0xFD,0xFE4CFA
0xFD,0xFE4E0F
0xFD,0xFE50D2
0xFD,0xFE55FB
0xFD,0xFE5CBC
0xFD,0xFE64FA
0xFD,0xFE6EA4
0xFE,0xFE793C
0xFE,0xFE844B
0xFE,0xFE8F6E
0xFF,0xFE9A05
0xFF,0xFEA3AF
0x00,0xFEAC47
0x00,0xFEB359
0x00,0xFEB85A
0x00,0xFEBBAB
0x00,0xFEBC50
0x00,0xFEBAE2
0x00,0xFEB712
0x00,0xFEB120
0xFF,0xFEA993
0xFF,0xFEA041
0xFF,0xFE95E7
0xFF,0xFE8AD4
0xFE,0xFE7F62
0xFE,0xFE744B
0xFE,0xFE69ED
0xFE,0xFE60EC
0xFE,0xFE5974
0xFE,0xFE538E
0xFE,0xFE500B
0xFE,0xFE4EEA
0xFE,0xFE5093
0xFE,0xFE543D
0xFF,0xFE5A7F
0xFF,0xFE631E
0xFF,0xFE6D95
0x00,0xFE7A0F
0x00,0xFE8809
0x01,0xFE97B5
0x01,0xFEA7B1
0x01,0xFEB8FC
0x02,0xFECAD0
0x02,0xFEDCAA
0x02,0xFEEE6C
0x02,0xFF009A
0x02,0xFF11D5
0x02,0xFF235F
0x02,0xFF342C
0x02,0xFF44C3
0x02,0xFF5559
0x02,0xFF6587
0x01,0xFF755F
0x01,0xFF8553
0x01,0xFF957E
0x00,0xFFA5E0
0x00,0xFFB6E9
0xFF,0xFFC7D0
0xFE,0xFFD9DA
0xFE,0xFFEC45
0xFD,0xFFFEB7
0xFD,0x0012A7
0xFC,0x002659
0xFC,0x003A95
0xFC,0x004F48
0xFB,0x0063DF
0xFB,0x0078CC
0xFB,0x008CD4
0xFB,0x00A122
0xFB,0x00B47C
0xFB,0x00C6EA
0xFC,0x00D914
0xFC,0x00E9AD
0xFD,0x00F961
0xFE,0x010785
0xFF,0x01144A
0xFF,0x011FDF
0x00,0x012A66
0x01,0x0132FB
0x02,0x013AC7
0x03,0x014153
0x04,0x0146B6
0x05,0x014BBC
0x06,0x015052
0x07,0x015474
0x07,0x0158A4
0x08,0x015C6A
0x08,0x01611B
0x08,0x016670
0x08,0x016BBA
0x08,0x0171C0
0x07,0x01792F
0x06,0x0180C3
0x06,0x018992
0x05,0x019317
0x04,0x019CFD
0x03,0x01A6E9
0x02,0x01B137
0x01,0x01BC16
0x00,0x01C679
0xFF,0x01D033
0xFE,0x01DA25
0xFD,0x01E307
0xFD,0x01EAF3
0xFD,0x01F2BB
0xFC,0x01F918
0xFC,0x01FEF5
0xFD,0x0203C2
0xFD,0x02074C
0xFD,0x020A87
0xFD,0x020D0C
0xFE,0x020EAB
0xFE,0x02100F
0xFE,0x021114
0xFE,0x0211CE
0xFF,0x021279
0xFF,0x0212F0
0xFF,0x0213B8
0xFF,0x02143D
0xFF,0x0214D1
0xFF,0x021558
0xFF,0x021639
0xFE,0x021673
0xFE,0x0216E8
0xFE,0x0216AF
0xFE,0x0215DC
0xFF,0x021499
0xFF,0x0211F3
0xFF,0x020E93
0xFF,0x020A0F
0x00,0x020473
0x00,0x01FDE4
0x01,0x01F580
0x01,0x01EC95
0x01,0x01E21F
0x01,0x01D606
0x01,0x01C96C
0x01,0x01BB3F
0x01,0x01AC08
0x01,0x019C0C
0x00,0x018AFF
0x00,0x017941
0xFF,0x016705
0xFE,0x01540C
0xFE,0x0140F3
0xFD,0x012D2F
0xFC,0x0118F3
0xFB,0x0104EE
0xFB,0x00F0BC
0xFB,0x00DCA0
0xFA,0x00C898
0xFA,0x00B4DA
0xFA,0x00A175
0xFB,0x008E67
0xFB,0x007BAD
0xFC,0x0069C5
0xFC,0x005853
0xFD,0x0047DF
0xFE,0x003811
0xFE,0x00292C
0xFF,0x001ACB
0xFF,0x000D9E
0x00,0x0000EF
0x00,0xFFF4FF
0x00,0xFFE980
0x00,0xFFDE87
0x00,0xFFD418
0x00,0xFFC96A
0x00,0xFFBEB9
0xFF,0xFFB3BC
0xFF,0xFFA804
0xFF,0xFF9B61
0xFF,0xFF8E08
0xFE,0xFF7F8C
0xFE,0xFF6F61
0xFF,0xFF5E4A
0xFF,0xFF4B75
0xFF,0xFF375F
0x00,0xFF21D1
0x00,0xFF0B23
0x01,0xFEF300
0x01,0xFEDA07
0x02,0xFEC08C
0x02,0xFEA63F
0x03,0xFE8C35
0x03,0xFE72D2
0x03,0xFE5978
0x03,0xFE4170
0x03,0xFE2AE6
0x03,0xFE154E
0x03,0xFE0205
0x02,0xFDF025
0x02,0xFDE00C
0x01,0xFDD253
0x01,0xFDC6B3
0x00,0xFDBC93
0x00,0xFDB4B3
0xFF,0xFDADFC
0xFF,0xFDA8D7
0xFF,0xFDA51B
0xFF,0xFDA212
0xFF,0xFD9FD4
0x00,0xFD9E2C
0x00,0xFD9D0B
0x00,0xFD9C75
0x01,0xFD9BF2
0x01,0xFD9B9E
0x02,0xFD9BFA
0x02,0xFD9BF4
0x03,0xFD9D17
0x03,0xFD9E6B
0x03,0xFDA09B
0x03,0xFDA418
0x03,0xFDA7BE
0x03,0xFDAD56
0x03,0xFDB3DA
0x02,0xFDBB9C
0x02,0xFDC4D1
0x02,0xFDCF76
0x01,0xFDDB1B
0x01,0xFDE7B6
0x00,0xFDF536
0x00,0xFE0390
0xFF,0xFE122F
0xFF,0xFE20EE
0xFF,0xFE2F78
0xFF,0xFE3DEF
0xFE,0xFE4C21
0xFE,0xFE598E
0xFE,0xFE6697
0xFE,0xFE72DE
0xFE,0xFE7E83
0xFE,0xFE89FB
0xFE,0xFE954C
0xFE,0xFEA061
0xFE,0xFEAB44
0xFF,0xFEB6F2
0xFF,0xFEC32E
0xFF,0xFED0A8
0xFF,0xFEDEF0
0xFF,0xFEEE5C
0x00,0xFEFF31
0x00,0xFF119D
0x00,0xFF2503
0x00,0xFF39E8
0x00,0xFF4FC0
0x00,0xFF6680
0x00,0xFF7E3E
0x00,0xFF95BA
0x00,0xFFAD6C
0x00,0xFFC52D
0x00,0xFFDC20
0xFF,0xFFF23B
0xFF,0x000762
0xFE,0x001C11
0xFE,0x002F5A
0xFD,0x0041C7
0xFD,0x0052F8
0xFC,0x0063A1
0xFB,0x007417
0xFB,0x0083A9
0xFA,0x00937F
0xFA,0x00A2C8
0xF9,0x00B2F0
0xF9,0x00C359
0xF9,0x00D436
0xF9,0x00E5D3
0xF9,0x00F773
0xF9,0x0109DF
0xFA,0x011CC2
0xFA,0x012FC1
0xFA,0x01426A
0xFB,0x0154A8
0xFC,0x0166AD
0xFC,0x01779E
0xFD,0x0187B0
0xFD,0x019668
0xFE,0x01A3AC
0xFE,0x01AF0F
0xFF,0x01B91F
0xFF,0x01C1D2
0xFF,0x01C8F5
0xFF,0x01CEC7
0xFF,0x01D3E2
0xFE,0x01D873
0xFE,0x01DC5F
0xFE,0x01E00A
0xFD,0x01E3D2
0xFD,0x01E808
0xFD,0x01EC21
0xFC,0x01F112
0xFC,0x01F651
0xFC,0x01FBD4
0xFC,0x0201CC
0xFC,0x0207DC
0xFC,0x020D9E
0xFC,0x021342
0xFD,0x02183F
0xFD,0x021C5D
0xFE,0x021F5A
0xFE,0x02210E
0xFF,0x022186
0xFF,0x022043
0xFF,0x021D4C
0xFF,0x021958
0x00,0x0213C4
0xFF,0x020CDF
0xFF,0x0204F7
0xFF,0x01FC11
0xFF,0x01F2EF
0xFE,0x01E99C
0xFE,0x01DFDC
0xFD,0x01D6CF
0xFD,0x01CD84
0xFD,0x01C525
0xFC,0x01BDC2
0xFC,0x01B685
0xFC,0x01B038
0xFB,0x01AA5B
0xFB,0x01A527
0xFB,0x01A058
0xFB,0x019BFC
0xFC,0x01975F
0xFC,0x0192DD
0xFC,0x018D9E
0xFD,0x018842
0xFD,0x018206
0xFD,0x017B59
0xFE,0x0173F2
0xFE,0x016B63
0xFF,0x0161DC
0xFF,0x01580A
0x00,0x014CDD
0x00,0x01410F
0x01,0x0134BE
0x02,0x01280A
0x02,0x011A98
0x03,0x010D0B
0x03,0x00FEFA
0x04,0x00F0B0
0x04,0x00E272
0x04,0x00D472
0x05,0x00C63A
0x05,0x00B7FF
0x05,0x00AA0F
0x05,0x009BDB
0x05,0x008E25
0x05,0x008082
0x04,0x0072DE
0x04,0x0065B1
0x03,0x0058BC
0x02,0x004C11
0x02,0x003F98
0x01,0x003409
0x00,0x002936
0xFF,0x001F32
0xFF,0x001584
0xFE,0x000CCB
0xFD,0x000536
0xFD,0xFFFE7F
0xFC,0xFFF859
0xFC,0xFFF352
0xFC,0xFFEEED
0xFC,0xFFEB11
0xFC,0xFFE7CC
0xFC,0xFFE4C9
0xFC,0xFFE206
0xFC,0xFFDF38
0xFD,0xFFDC0E
0xFD,0xFFD8ED
0xFD,0xFFD542
0xFD,0xFFD13C
0xFE,0xFFCCD1
0xFE,0xFFC804
0xFE,0xFFC267
0xFE,0xFFBD4A
0xFE,0xFFB723
0xFE,0xFFB1AE
0xFE,0xFFAC2A
0xFF,0xFFA794
0xFF,0xFFA36E
0xFF,0xFF9FBE
0xFF,0xFF9D3B
0xFF,0xFF9B7A
0xFF,0xFF9B05
0xFF,0xFF9B3D
0xFF,0xFF9CAD
0xFF,0xFF9EE5
0xFF,0xFFA186
0xFF,0xFFA487
0xFF,0xFFA828
0xFF,0xFFAB5A
0xFF,0xFFAECD
0xFF,0xFFB16A
0xFF,0xFFB416
0xFF,0xFFB5F0
0xFF,0xFFB6E7
0xFF,0xFFB792
0xFE,0xFFB711
0xFE,0xFFB6A1
0xFE,0xFFB596
0xFE,0xFFB457
0xFE,0xFFB31D
0xFE,0xFFB230
0xFF,0xFFB18A
0xFF,0xFFB1D4
0xFF,0xFFB2BD
0x00,0xFFB4D5
0x01,0xFFB7D0
0x02,0xFFBBB0
0x03,0xFFC0E9
0x04,0xFFC731
0x05,0xFFCDF4
0x06,0xFFD612
0x07,0xFFDEDF
0x08,0xFFE7FA
0x09,0xFFF1D4
0x0A,0xFFFB6C
0x0A,0x000572
0x0B,0x000F16
0x0B,0x0018D7
0x0A,0x00216A
0x0A,0x002A0D
0x09,0x0031B2
0x08,0x003904
0x07,0x003F62
0x06,0x004502
0x05,0x0049AC
0x03,0x004DA8
0x02,0x004FFD
0x01,0x0051FF
0xFF,0x0052E4
0xFE,0x005308
0xFD,0x0051D7
0xFD,0x004FB9
0xFC,0x004C93
0xFC,0x004897
0xFC,0x0043EB
0xFC,0x003DD1
0xFC,0x0037B8
0xFC,0x0030A9
0xFD,0x0028E0
0xFD,0x0020CD
0xFE,0x0018D7
0xFF,0x0010B7
0xFF,0x00089F
0x00,0x0000DB
0x00,0xFFF9DE
0x01,0xFFF322
0x01,0xFFED74
0x01,0xFFE8BF
0x01,0xFFE449
0x01,0xFFE0E9
0x00,0xFFDE6B
0x00,0xFFDC8F
0xFF,0xFFDBB4
0xFE,0xFFDB4C
0xFD,0xFFDAB7
0xFC,0xFFDAF3
0xFB,0xFFDB3E
0xFA,0xFFDB94
0xFA,0xFFDB84
0xF9,0xFFDB36
0xF8,0xFFDAC1
0xF7,0xFFD962
0xF7,0xFFD7FC
0xF7,0xFFD5D2
0xF7,0xFFD32E
0xF7,0xFFD077
0xF7,0xFFCCE5
0xF7,0xFFC96A
0xF8,0xFFC55A
0xF9,0xFFC1B8
0xF9,0xFFBDE8
0xFA,0xFFBA2C
0xFB,0xFFB6D3
0xFC,0xFFB35C
0xFD,0xFFB095
0xFE,0xFFADE8
0xFF,0xFFAB76
0x00,0xFFA939
0x00,0xFFA6F9
0x01,0xFFA50D
0x02,0xFFA2F5
0x02,0xFFA063
0x03,0xFF9DE8
0x03,0xFF9B07
0x04,0xFF9790
0x04,0xFF9422
0x05,0xFF8FD6
0x05,0xFF8B5B
0x06,0xFF8683
0x06,0xFF819E
0x07,0xFF7BD4
0x07,0xFF764C
0x07,0xFF7030
0x08,0xFF6A2C
0x08,0xFF63E0
0x08,0xFF5D77
0x08,0xFF56D5
0x08,0xFF5000
0x08,0xFF4862
0x07,0xFF4098
0x07,0xFF380A
0x06,0xFF2E3C
0x05,0xFF23BB
0x04,0xFF17EA
0x03,0xFF0B15
0x02,0xFEFC8A
0x01,0xFEECAE
0x00,0xFEDB5F
0xFF,0xFEC894
0xFE,0xFEB474
0xFD,0xFE9F87
0xFD,0xFE89E9
0xFD,0xFE73C1
0xFD,0xFE5DD5
0xFD,0xFE4792
0xFD,0xFE32F2
0xFD,0xFE1F06
0xFE,0xFE0C37
0xFE,0xFDFC13
0xFF,0xFDED40
0xFF,0xFDE180
0xFF,0xFDD87F
0x00,0xFDD19C
0x00,0xFDCDD6
0x00,0xFDCC83
0x00,0xFDCD76
0x00,0xFDD0F7
0x00,0xFDD66B
0x00,0xFDDD60
0xFF,0xFDE60E
0xFF,0xFDEF2C
0xFE,0xFDFA3D
0xFE,0xFE052A
0xFE,0xFE10A1
0xFD,0xFE1C91
0xFD,0xFE2803
0xFD,0xFE33F1
0xFD,0xFE3FD9
0xFD,0xFE4B3C
0xFD,0xFE56CA
0xFE,0xFE6277
0xFE,0xFE6E89
0xFE,0xFE7B0C
0xFF,0xFE88C8
0xFF,0xFE969A
0xFF,0xFEA69A
0x00,0xFEB72A
0x00,0xFEC9C7
0x00,0xFEDE54
0x00,0xFEF3EF
0xFF,0xFF0BDD
0xFF,0xFF2561
0xFF,0xFF407A
0xFE,0xFF5D4F
0xFE,0xFF7C32
0xFE,0xFF9B7A
0xFE,0xFFBC36
0xFE,0xFFDD64
0xFE,0xFFFF48
0xFE,0x002108
0xFE,0x0042B3
0xFE,0x006477
0xFF,0x008502
0x00,0x00A484
0x00,0x00C387
0x01,0x00E078
0x02,0x00FC60
0x03,0x01170D
0x03,0x012FFA
0x04,0x0146ED
0x04,0x015CE3
0x05,0x017103
0x05,0x0183AE
0x05,0x0194A5
0x04,0x01A485
0x04,0x01B388
0x03,0x01C0DB
0x02,0x01CD36
0x01,0x01D879
0x00,0x01E227
0xFF,0x01EB6E
0xFE,0x01F2CF
0xFD,0x01F8D3
0xFC,0x01FDAC
0xFB,0x02016A
0xFA,0x020312
0xFA,0x020435
0xF9,0x020380
0xF8,0x020142
0xF8,0x01FE4F
0xF8,0x01F9F0
0xF8,0x01F4F3
0xF8,0x01EF68
0xF8,0x01E8C3
0xF9,0x01E2DD
0xF9,0x01DCC3
0xF9,0x01D6C5
0xFA,0x01D1DA
0xFB,0x01CD68
0xFB,0x01CA81
0xFC,0x01C909
0xFC,0x01C877
0xFC,0x01C9C6
0xFD,0x01CC7F
0xFD,0x01D059
0xFD,0x01D5AC
0xFD,0x01DC04
0xFD,0x01E36E
0xFD,0x01EB24
0xFC,0x01F374
0xFC,0x01FC3F
0xFC,0x020554
0xFC,0x020DF9
0xFC,0x02165D
0xFB,0x021EBB
0xFB,0x022621
0xFB,0x022D40
0xFC,0x02341B
0xFC,0x023AEA
0xFC,0x024198
0xFC,0x02486B
0xFD,0x024F20
0xFD,0x025643
0xFE,0x025DD3
0xFE,0x026603
0xFF,0x026E90
0xFF,0x027839
0xFF,0x0281A5
0xFF,0x028B85
0xFF,0x029595
0xFF,0x029FB5
0xFF,0x02A948
0xFF,0x02B268
0xFF,0x02BA54
0xFE,0x02C0E2
0xFE,0x02C672
0xFD,0x02C9D3
0xFD,0x02CB59
0xFC,0x02CAEE
0xFB,0x02C882
0xFB,0x02C431
0xFA,0x02BDCB
0xFA,0x02B581
0xFA,0x02AC70
0xFA,0x02A1B7
0xFA,0x029635
0xFA,0x0289F5
0xFA,0x027D9D
0xFA,0x0270FA
0xFA,0x0263D9
0xFB,0x025748
0xFB,0x024A7B
0xFC,0x023D54
0xFC,0x023112
0xFD,0x02243F
0xFD,0x02168F
0xFE,0x02084D
0xFE,0x01F94C
0xFF,0x01E944
0xFF,0x01D762
0xFF,0x01C3A0
0x00,0x01AE48
0x00,0x019715
0x00,0x017D82
0x00,0x016252
0x00,0x0145B1
0x00,0x012755
0x00,0x0107CF
0x00,0x00E7BD
0x00,0x00C785
0xFF,0x00A79B
0xFF,0x00876E
0xFF,0x00691A
0xFF,0x004C7D
0xFF,0x003118
0xFF,0x001885
0xFF,0x000277
0xFF,0xFFEEFB
0xFF,0xFFDE1C
0xFF,0xFFD000
0xFF,0xFFC436
0xFF,0xFFBB2D
0xFF,0xFFB400
0xFF,0xFFAF1B
0xFF,0xFFAB2F
0xFF,0xFFA8A7
0x00,0xFFA741
0x00,0xFFA693
0x00,0xFFA5F6
0x00,0xFFA574
0x00,0xFFA50D
0x01,0xFFA47F
0x01,0xFFA376
0x01,0xFFA20E
0x02,0xFFA09F
0x02,0xFF9F70
0x02,0xFF9DEA
0x03,0xFF9CC3
0x03,0xFF9C06
0x03,0xFF9BDE
0x03,0xFF9C81
0x04,0xFF9D84
0x04,0xFF9FCA
0x04,0xFFA2F9
0x04,0xFFA74B
0x03,0xFFAC40
0x03,0xFFB1FC
0x03,0xFFB838
0x02,0xFFBF31
0x01,0xFFC647
0x01,0xFFCD94
0x00,0xFFD447
0xFF,0xFFDAAF
0xFE,0xFFE027
0xFE,0xFFE4A7
0xFD,0xFFE7FA
0xFD,0xFFEA1D
0xFD,0xFFEAE7
0xFC,0xFFEA5B
0xFC,0xFFE891
0xFD,0xFFE56A
0xFD,0xFFE1C6
0xFD,0xFFDCC5
0xFE,0xFFD715
0xFE,0xFFD16C
0xFF,0xFFCAC9
0xFF,0xFFC4A7
0x00,0xFFBEC1
0x00,0xFFB92D
0x00,0xFFB4AD
0x00,0xFFB08D
0x00,0xFFAD64
0x00,0xFFAB01
0xFF,0xFFA9D8
0xFF,0xFFA939
0xFE,0xFFA9B6
0xFD,0xFFAAFB
0xFD,0xFFACF5
0xFC,0xFFAF49
0xFB,0xFFB216
0xFB,0xFFB54B
0xFA,0xFFB81A
0xFA,0xFFBAD9
0xF9,0xFFBD7C
0xF9,0xFFBFA2
0xFA,0xFFC15C
0xFA,0xFFC2A3
0xFA,0xFFC3A6
0xFA,0xFFC35C
0xFB,0xFFC374
0xFB,0xFFC23E
0xFB,0xFFC144
0xFC,0xFFBF8A
0xFC,0xFFBDB2
0xFC,0xFFBBD8
0xFC,0xFFB929
0xFC,0xFFB69F
0xFC,0xFFB3F0
0xFC,0xFFB13B
0xFB,0xFFAEB7
0xFB,0xFFAC1A
0xFB,0xFFA9D0
0xFB,0xFFA7BA
0xFB,0xFFA535
0xFB,0xFFA301
0xFB,0xFFA111
0xFB,0xFF9ED9
0xFB,0xFF9CA3
0xFC,0xFF9A26
0xFC,0xFF97E4
0xFD,0xFF94FF
0xFE,0xFF91C4
0xFF,0xFF8E2A
0xFF,0xFF8A9D
0x00,0xFF85DA
0x01,0xFF8107
0x02,0xFF7B7D
0x02,0xFF75C4
0x03,0xFF6F51
0x03,0xFF68DD
0x04,0xFF61E0
0x04,0xFF5A70
0x04,0xFF5290
0x04,0xFF4A44
0x04,0xFF41DA
0x04,0xFF38C4
0x03,0xFF2F3D
0x03,0xFF254F
0x03,0xFF1ABA
0x03,0xFF0FE3
0x03,0xFF03BD
0x02,0xFEF71F
0x02,0xFEE999
0x02,0xFEDAE8
0x02,0xFECBC3
0x02,0xFEBBA1
0x02,0xFEAA80
0x02,0xFE990E
0x02,0xFE86B6
0x02,0xFE749A
0x02,0xFE6209
0x02,0xFE4FDF
0x02,0xFE3E41
0x02,0xFE2D24
0x02,0xFE1D26
0x02,0xFE0DEA
0x02,0xFDFFEC
0x02,0xFDF3E6
0x03,0xFDE950
0x03,0xFDDFC4
0x03,0xFDD7D6
0x03,0xFDD16E
0x03,0xFDCBF6
0x03,0xFDC756
0x03,0xFDC362
0x03,0xFDBFA4
0x02,0xFDBC04
0x02,0xFDB7FA
0x02,0xFDB414
0x02,0xFDAF86
0x02,0xFDAA40
0x01,0xFDA456
0x01,0xFD9DF2
0x00,0xFD970D
0x00,0xFD8FD8
0xFF,0xFD8903
0xFF,0xFD8242
0xFE,0xFD7C14
0xFE,0xFD770B
0xFE,0xFD7357
0xFD,0xFD70D7
0xFD,0xFD70CB
0xFD,0xFD71C6
0xFC,0xFD75E6
0xFC,0xFD7B69
0xFC,0xFD833D
0xFC,0xFD8C58
0xFD,0xFD9776
0xFD,0xFDA3DC
0xFD,0xFDB149
0xFE,0xFDBFB6
0xFE,0xFDCE55
0xFE,0xFDDD26
0xFF,0xFDEBC0
0xFF,0xFDFA0F
0xFF,0xFE07FF
0xFF,0xFE1510
0xFF,0xFE21AC
0xFF,0xFE2DC0
0xFF,0xFE38DA
0xFF,0xFE4459
0xFE,0xFE4F32
0xFE,0xFE5A5B
0xFD,0xFE65D5
0xFD,0xFE71C1
0xFC,0xFE7E2D
0xFC,0xFE8B95
0xFB,0xFE9989
0xFB,0xFEA8FC
0xFB,0xFEB8B0
0xFB,0xFEC997
0xFB,0xFEDB35
0xFB,0xFEED25
0xFB,0xFEFF7F
0xFB,0xFF123E
0xFB,0xFF243C
0xFC,0xFF35F2
0xFC,0xFF46E7
0xFD,0xFF5731
0xFD,0xFF65EC
0xFE,0xFF73C0
0xFE,0xFF802E
0xFE,0xFF8B84
0xFF,0xFF9535
0xFF,0xFF9E02
0xFF,0xFFA5E8
0xFF,0xFFACAB
0xFF,0xFFB28F
0xFF,0xFFB8AB
0xFF,0xFFBE49
0xFF,0xFFC396
0xFF,0xFFC94A
0xFF,0xFFCFEE
0xFF,0xFFD6C5
0xFF,0xFFDE8D
0xFF,0xFFE6F1
0xFF,0xFFF000
0xFF,0xFFF9C4
0xFF,0x0004A1
0xFF,0x000FA4
0xFF,0x001BFD
0xFF,0x0027E9
0xFF,0x00349B
0xFF,0x004134
0xFF,0x004DE1
0xFF,0x005A7D
0xFF,0x0066D8
0xFF,0x007376
0xFF,0x007F7A
0xFF,0x008BA3
0xFF,0x0097A5
0xFF,0x00A330
0xFF,0x00AF69
0x00,0x00BB44
0x00,0x00C781
0x00,0x00D385
0x01,0x00E005
0x01,0x00ECAA
0x02,0x00F96F
0x02,0x0106A6
0x03,0x01142C
0x03,0x0121A1
0x03,0x013002
0x03,0x013DB3
0x03,0x014BFA
0x03,0x015A7A
0x02,0x01689B
0x02,0x01771B
0x01,0x018579
0x01,0x0193EC
0x00,0x01A25C
0xFF,0x01B107
0xFE,0x01BFAC
0xFD,0x01CEB1
0xFC,0x01DD8C
0xFB,0x01EC95
0xFA,0x01FC37
0xFA,0x020B94
0xF9,0x021AF8
0xF9,0x022A89
0xF9,0x0239F5
0xF9,0x024875
0xF9,0x025708
0xF9,0x02648D
0xFA,0x027152
